,3QTF_05S,3R91_06H,3R92_06J,3RKZ_06T,4EGH_0OY,4FCR_0TM,2BYH_2D7,2BYI_2DD,2XDL_2DL,2CCT_2E1,2VCJ_2EQ,2UWD_2GG,2VCI_2GJ,2WI7_2KL,4NH8_2LC,4FCQ_2N6,4O04_2Q8,4O05_2Q9,4O0B_2QA,4O09_2R6,4W7T_3JC,3RLP_3RP,3RLQ_3RQ,3RLR_3RR,4XIP_40W,4XIR_40X,4XIQ_40Y,4XIT_40Z,1YC4_43P,1YC1_4BC,2CCS_4BH,3K97_4CD,4BQG_50Q,4AWQ_592,5J2X_6DL,5J27_6FF,5J6M_6FJ,5J64_6G7,5J6L_6GC,5J82_6GV,5J86_6GW,4CWN_6LV,2YI6_6QM,5GGZ_6TN,5LNY_70K,5LNZ_70Z,3HHU_819,3QDD_94M,4U93_990,4AWP_99A,4AWO_99B,5NYH_9EK,5ZR3_9J0,5VYY_9QY,5OCI_9R8,5ODX_9RZ,4B7P_9UN,2QG2_A91,2QG0_A94,3B24_B2J,3B25_B2K,3B26_B2L,3B27_B2T,3B28_B2X,6EI5_B5Q,6ELP_BA8,6ELO_BAW,3HEK_BD0,2BSM_BSM,3BM9_BXZ,2YI7_BZ8,2XHR_C0P,2XHT_C0Y,6EYB_C3Z,6EYA_C4K,6EY9_C4N,6EY8_C4T,6F1N_C8W,2BT0_CT5,3BMY_CXZ,4NH7_E0G,4EFT_EFT,4EFU_EFU,4O07_FGH,3R4N_FU5,3R4P_FU7,4CWS_G3R,4CWF_H05,2FWY_H64,2FWZ_H71,4CWR_HAJ,4EEH_HH6,5FNC_IEE,4CWT_IK9,5FND_IQ5,3INW_JZB,3INX_JZC,6OLX_KFY,2XJJ_L81,2XDU_LGA,3FT5_MO8,3FT8_MOJ,6CYH_N5A,6CYG_N5O,6ELN_P4A,3K99_PFT,1UYH_PU0,6EL5_PU1,1UYG_PU2,1UY8_PU5,1UY9_PU6,1UYC_PU7,1UYK_PUX,1UYI_PUZ,3EKR_PY9,3EKO_PYU,6U9A_Q2A,6U98_Q2D,4EGK_RDC,4L8Z_RL1,3D0B_SNX,4CWO_T62,5FNF_TQL,4CWP_TV2,3VHA_VHA,3VHC_VHC,2XAB_VHD,3VHD_VHE,4JQL_VJ6,4CWQ_W2D,3WHA_WHA,3R4M_WOE,2XDK_XDK,2XJG_XJG,2XJX_XJX,4BQJ_XKL,2YI0_YI0,2YI5_YI5,2YKI_YKI,2WI3_ZZ3,2WI4_ZZ4,2WI5_ZZ5,2WI6_ZZ6
1UYK_PUX,0.9090909090909091,0.91,0.9215686274509804,0.9259259259259259,0.8985507246376812,0.9081632653061225,0.9325842696629214,0.898876404494382,0.8904109589041096,0.8620689655172413,0.8478260869565217,0.875,0.8404255319148937,0.8571428571428572,0.900990099009901,0.9058823529411765,0.9080459770114943,0.92,0.9375,0.9157894736842105,0.881578947368421,0.8933333333333333,0.9318181818181819,0.9310344827586207,0.9156626506024097,0.8631578947368421,0.875,0.900990099009901,0.8571428571428572,0.759493670886076,0.9135802469135803,0.9186046511627907,0.927536231884058,0.9019607843137255,0.8734177215189873,0.8295454545454546,0.8387096774193549,0.8717948717948718,0.8045977011494253,0.8488372093023255,0.8617021276595744,0.7894736842105263,0.8641975308641976,0.8777777777777778,0.8854166666666666,0.8421052631578947,0.8555555555555556,0.8554216867469879,0.8571428571428572,0.8645833333333334,0.8725490196078431,0.8842105263157894,0.8556701030927836,0.8850574712643678,0.8571428571428572,0.8846153846153846,0.8775510204081632,0.8505747126436781,0.8351648351648352,0.8769230769230769,0.8732394366197183,0.8441558441558441,0.875,0.8433734939759037,0.8160919540229885,0.8705882352941177,0.8607594936708861,0.8947368421052632,0.8876404494382022,0.9210526315789473,0.891566265060241,0.8571428571428572,0.881578947368421,0.8795180722891567,0.7752808988764045,0.8709677419354839,0.8777777777777778,0.8541666666666666,0.7848101265822784,0.875,0.8877551020408163,0.9186046511627907,0.8777777777777778,0.8979591836734694,0.8554216867469879,0.8653846153846154,0.6233766233766234,0.8,0.6790123456790124,0.6790123456790124,0.5588235294117647,0.9295774647887324,0.8309859154929577,0.6455696202531646,0.8783783783783784,0.898989898989899,0.8969072164948454,0.7236842105263157,0.9156626506024097,0.9122807017543859,0.8507462686567164,0.8571428571428572,0.8735632183908046,0.8735632183908046,0.9135802469135803,0.904109589041096,0.4126984126984127,0.5616438356164384,0.7631578947368421,0.5441176470588236,0.26315789473684215,0.5857142857142856,0.0,0.5352112676056338,0.9036144578313253,0.9411764705882353,0.7524752475247525,0.7524752475247525,0.935483870967742,0.9263157894736842,0.9072164948453608,0.7972972972972973,0.9358974358974359,0.582089552238806,0.8271604938271605,0.8409090909090909,0.8961038961038961,0.8837209302325582,0.9259259259259259,0.6266666666666667,0.8602150537634409,0.8767123287671232,0.8840579710144928,0.9024390243902439,0.872093023255814,0.8681318681318682,0.9012345679012346,0.9156626506024097,0.9514563106796117,0.8888888888888888,0.875,0.8505747126436781,0.8588235294117648
1UYI_PUZ,0.912621359223301,0.9134615384615384,0.9245283018867925,0.9380530973451328,0.9473684210526316,0.8556701030927836,0.935483870967742,0.9263157894736842,0.8513513513513513,0.9042553191489362,0.9215686274509804,0.8426966292134832,0.9134615384615384,0.84,0.9252336448598131,0.8977272727272727,0.9239130434782609,0.9230769230769231,0.94,0.9299999999999999,0.9012345679012346,0.8082191780821918,0.8604651162790697,0.8588235294117648,0.9318181818181819,0.9333333333333333,0.9157894736842105,0.9252336448598131,0.8641975308641976,0.8913043478260869,0.9302325581395349,0.9222222222222223,0.8857142857142857,0.8737864077669903,0.8795180722891567,0.8736842105263158,0.8686868686868687,0.8780487804878049,0.8631578947368421,0.8681318681318682,0.89,0.7532467532467533,0.8433734939759037,0.8947368421052632,0.900990099009901,0.9142857142857143,0.8854166666666666,0.8352941176470589,0.851063829787234,0.892156862745098,0.8878504672897196,0.9,0.9047619047619048,0.8777777777777778,0.9158878504672897,0.8990825688073394,0.8484848484848485,0.8571428571428572,0.8775510204081632,0.9,0.8648648648648649,0.8795180722891567,0.8666666666666667,0.8888888888888888,0.8494623655913979,0.8764044943820225,0.8809523809523809,0.91,0.8295454545454546,0.9382716049382716,0.8705882352941177,0.8505747126436781,0.927710843373494,0.9101123595505618,0.9029126213592233,0.9207920792079208,0.9175257731958762,0.7608695652173914,0.8888888888888888,0.8924731182795699,0.9029126213592233,0.9101123595505618,0.9175257731958762,0.912621359223301,0.8072289156626506,0.8598130841121495,0.8297872340425532,0.8421052631578947,0.752808988764045,0.752808988764045,0.8,0.9333333333333333,0.8701298701298701,0.84375,0.8846153846153846,0.9029126213592233,0.900990099009901,0.6883116883116883,0.9318181818181819,0.9,0.875,0.8631578947368421,0.8913043478260869,0.8791208791208791,0.8354430379746836,0.9230769230769231,0.2068965517241379,0.296875,0.5373134328358209,0.589041095890411,0.6794871794871795,0.41538461538461535,0.5352112676056338,0.0,0.9080459770114943,0.9444444444444444,0.8181818181818181,0.8181818181818181,0.9595959595959596,0.94,0.8888888888888888,0.8375,0.9390243902439024,0.8214285714285714,0.8488372093023255,0.8602150537634409,0.9146341463414634,0.8764044943820225,0.8990825688073394,0.8369565217391304,0.9,0.7887323943661972,0.875,0.8536585365853658,0.9139784946236559,0.8369565217391304,0.8227848101265822,0.8395061728395061,0.9532710280373832,0.8955223880597015,0.8941176470588236,0.8045977011494253,0.8651685393258427
3EKR_PY9,0.7926829268292683,0.7654320987654322,0.7682926829268293,0.797752808988764,0.7358490566037736,0.9111111111111111,0.8533333333333333,0.8734177215189873,0.8387096774193549,0.8311688311688312,0.8170731707317074,0.8607594936708861,0.8095238095238095,0.8681318681318682,0.8275862068965517,0.9090909090909091,0.821917808219178,0.8620689655172413,0.8227848101265822,0.8809523809523809,0.8125,0.9117647058823529,0.9375,0.9367088607594937,0.8260869565217391,0.8214285714285714,0.8461538461538461,0.8409090909090909,0.8382352941176471,0.8441558441558441,0.8382352941176471,0.2857142857142857,0.8793103448275862,0.8295454545454546,0.8235294117647058,0.825,0.8072289156626506,0.746031746031746,0.782051282051282,0.8311688311688312,0.775,0.863013698630137,0.8783783783783784,0.7733333333333333,0.775,0.7976190476190477,0.8395061728395061,0.8974358974358975,0.8271604938271605,0.7951807228915663,0.8222222222222222,0.7721518987341772,0.8539325842696629,0.8266666666666667,0.7738095238095238,0.7558139534883721,0.7682926829268293,0.8765432098765432,0.8977272727272727,0.9508196721311475,0.873015873015873,0.8732394366197183,0.9090909090909091,0.9125,0.8395061728395061,0.8701298701298701,0.8260869565217391,0.7848101265822784,0.875,0.8412698412698413,0.8933333333333333,0.8846153846153846,0.7540983606557377,0.8648648648648649,0.8095238095238095,0.8148148148148149,0.8205128205128205,0.9021739130434783,0.8552631578947368,0.8461538461538461,0.8235294117647058,0.8169014084507042,0.7894736842105263,0.875,0.8831168831168831,0.8877551020408163,0.8977272727272727,0.8636363636363636,0.9111111111111111,0.9111111111111111,0.8875,0.8448275862068966,0.8787878787878788,0.9230769230769231,0.8615384615384616,0.8505747126436781,0.8192771084337349,0.926829268292683,0.734375,0.94,0.9206349206349207,0.8414634146341463,0.9012345679012346,0.9146341463414634,0.803030303030303,0.5510204081632653,0.9036144578313253,0.9333333333333333,0.9240506329113924,0.9024390243902439,0.9024390243902439,0.9024390243902439,0.9036144578313253,0.9080459770114943,0.0,0.74,0.8640776699029127,0.8640776699029127,0.8157894736842105,0.7432432432432432,0.8024691358024691,0.8235294117647058,0.7457627118644068,0.868421052631579,0.868421052631579,0.8658536585365854,0.6896551724137931,0.8701298701298701,0.8854166666666666,0.8809523809523809,0.8977272727272727,0.8769230769230769,0.9206349206349207,0.7142857142857143,0.7605633802816901,0.825,0.8888888888888888,0.8904109589041096,0.8488372093023255,0.9482758620689655,0.92,0.9036144578313253,0.9
3EKO_PYU,0.8888888888888888,0.8904109589041096,0.8918918918918919,0.9,0.7692307692307692,0.9027777777777778,0.8448275862068966,0.8524590163934427,0.8222222222222222,0.8548387096774194,0.835820895522388,0.8548387096774194,0.8428571428571429,0.9090909090909091,0.863013698630137,0.9516129032258065,0.864406779661017,0.9189189189189189,0.9117647058823529,0.9130434782608696,0.9038461538461539,0.9423076923076923,0.9523809523809523,0.9516129032258065,0.8518518518518519,0.8888888888888888,0.873015873015873,0.8933333333333333,0.8461538461538461,0.8709677419354839,0.8679245283018868,0.7962962962962963,0.8205128205128205,0.8947368421052632,0.8269230769230769,0.8636363636363636,0.8571428571428572,0.7755102040816326,0.8484848484848485,0.8548387096774194,0.855072463768116,0.896551724137931,0.8771929824561404,0.8225806451612903,0.855072463768116,0.8767123287671232,0.8636363636363636,0.9365079365079365,0.9142857142857143,0.875,0.8987341772151899,0.8529411764705882,0.9078947368421053,0.7678571428571428,0.8648648648648649,0.8571428571428572,0.8285714285714285,0.8923076923076922,0.9315068493150684,0.9772727272727273,0.9166666666666666,0.9298245614035088,0.94,0.9375,0.828125,0.8666666666666667,0.8518518518518519,0.8676470588235294,0.873015873015873,0.851063829787234,0.896551724137931,0.9206349206349207,0.7872340425531915,0.8596491228070176,0.875,0.8676470588235294,0.859375,0.9210526315789473,0.8852459016393442,0.873015873015873,0.8904109589041096,0.8983050847457628,0.859375,0.9189189189189189,0.9365079365079365,0.875,0.9166666666666666,0.9019607843137255,0.9466666666666667,0.9466666666666667,0.90625,0.8571428571428572,0.9423076923076923,0.9324324324324325,0.8775510204081632,0.8591549295774648,0.803030303030303,0.9384615384615385,0.7843137254901961,0.9032258064516129,0.9574468085106383,0.9142857142857143,0.90625,0.90625,0.8461538461538461,0.6666666666666667,0.9411764705882353,0.9452054794520548,0.9523809523809523,0.9242424242424242,0.9402985074626866,0.9402985074626866,0.9411764705882353,0.9444444444444444,0.74,0.0,0.9347826086956522,0.9347826086956522,0.873015873015873,0.8253968253968254,0.8857142857142857,0.803921568627451,0.8043478260869565,0.9016393442622951,0.9365079365079365,0.927536231884058,0.7333333333333334,0.9206349206349207,0.9135802469135803,0.8970588235294118,0.9014084507042254,0.92,0.9111111111111111,0.76,0.8103448275862069,0.828125,0.8909090909090909,0.8928571428571429,0.9189189189189189,0.975609756097561,0.9122807017543859,0.9253731343283582,0.9047619047619048
6U9A_Q2A,0.8739495798319328,0.865546218487395,0.8571428571428572,0.8548387096774194,0.9148936170212766,0.9186991869918699,0.9478260869565217,0.8928571428571429,0.9191919191919192,0.9035087719298246,0.8717948717948718,0.9224137931034483,0.865546218487395,0.8688524590163934,0.8861788617886179,0.9279279279279279,0.9,0.9105691056910569,0.905982905982906,0.9067796610169492,0.89,0.9313725490196079,0.9565217391304348,0.956140350877193,0.9056603773584906,0.8833333333333333,0.8738738738738738,0.8770491803278688,0.9038461538461539,0.8518518518518519,0.9245283018867925,0.8666666666666667,0.9473684210526316,0.8688524590163934,0.8942307692307693,0.8584070796460177,0.8739495798319328,0.8932038834951457,0.8888888888888888,0.8636363636363636,0.8916666666666666,0.8431372549019608,0.9074074074074074,0.8761061946902655,0.8728813559322034,0.8852459016393442,0.868421052631579,0.8691588785046729,0.8495575221238938,0.8559322033898304,0.872,0.8717948717948718,0.8770491803278688,0.8611111111111112,0.859504132231405,0.8548387096774194,0.8943089430894309,0.8440366972477065,0.831858407079646,0.9239130434782609,0.8478260869565217,0.8613861386138614,0.9081632653061225,0.8703703703703703,0.8584070796460177,0.9009009009009009,0.8952380952380953,0.8407079646017699,0.9316239316239316,0.9411764705882353,0.9272727272727272,0.8703703703703703,0.9117647058823529,0.8878504672897196,0.8362068965517242,0.8991596638655462,0.9051724137931034,0.8943089430894309,0.8807339449541285,0.8738738738738738,0.865546218487395,0.8773584905660378,0.8956521739130435,0.9016393442622951,0.8796296296296297,0.8661417322834646,0.7777777777777778,0.865979381443299,0.5851063829787234,0.48863636363636365,0.7474747474747474,0.9375,0.8877551020408163,0.8018018018018018,0.91,0.875,0.8728813559322034,0.7575757575757576,0.9259259259259259,0.9,0.9381443298969072,0.8793103448275862,0.7961165048543689,0.7961165048543689,0.9444444444444444,0.9183673469387755,0.822429906542056,0.8198198198198199,0.8785046728971962,0.711340206185567,0.6702127659574468,0.75,0.7524752475247525,0.8181818181818181,0.8640776699029127,0.9347826086956522,0.0,0.0,0.9130434782608696,0.905982905982906,0.8907563025210083,0.85,0.941747572815534,0.7653061224489796,0.8691588785046729,0.8571428571428572,0.9117647058823529,0.8909090909090909,0.890625,0.7352941176470589,0.8620689655172413,0.9090909090909091,0.8924731182795699,0.9158878504672897,0.8611111111111112,0.925,0.9351851851851852,0.9454545454545454,0.9016393442622951,0.9333333333333333,0.8627450980392157,0.9043478260869565,0.9017857142857143
6U98_Q2D,0.8739495798319328,0.865546218487395,0.8571428571428572,0.8548387096774194,0.9148936170212766,0.9186991869918699,0.9478260869565217,0.8928571428571429,0.9191919191919192,0.9035087719298246,0.8717948717948718,0.9224137931034483,0.865546218487395,0.8688524590163934,0.8861788617886179,0.9279279279279279,0.9,0.9105691056910569,0.905982905982906,0.9067796610169492,0.89,0.9313725490196079,0.9565217391304348,0.956140350877193,0.9056603773584906,0.8833333333333333,0.8738738738738738,0.8770491803278688,0.9038461538461539,0.8518518518518519,0.9245283018867925,0.8666666666666667,0.9473684210526316,0.8688524590163934,0.8942307692307693,0.8584070796460177,0.8739495798319328,0.8932038834951457,0.8888888888888888,0.8636363636363636,0.8916666666666666,0.8431372549019608,0.9074074074074074,0.8761061946902655,0.8728813559322034,0.8852459016393442,0.868421052631579,0.8691588785046729,0.8495575221238938,0.8559322033898304,0.872,0.8717948717948718,0.8770491803278688,0.8611111111111112,0.859504132231405,0.8548387096774194,0.8943089430894309,0.8440366972477065,0.831858407079646,0.9239130434782609,0.8478260869565217,0.8613861386138614,0.9081632653061225,0.8703703703703703,0.8584070796460177,0.9009009009009009,0.8952380952380953,0.8407079646017699,0.9316239316239316,0.9411764705882353,0.9272727272727272,0.8703703703703703,0.9117647058823529,0.8878504672897196,0.8362068965517242,0.8991596638655462,0.9051724137931034,0.8943089430894309,0.8807339449541285,0.8738738738738738,0.865546218487395,0.8773584905660378,0.8956521739130435,0.9016393442622951,0.8796296296296297,0.8661417322834646,0.7777777777777778,0.865979381443299,0.5851063829787234,0.48863636363636365,0.7474747474747474,0.9375,0.8877551020408163,0.8018018018018018,0.91,0.875,0.8728813559322034,0.7575757575757576,0.9259259259259259,0.9,0.9381443298969072,0.8793103448275862,0.7961165048543689,0.7961165048543689,0.9444444444444444,0.9183673469387755,0.822429906542056,0.8198198198198199,0.8785046728971962,0.711340206185567,0.6702127659574468,0.75,0.7524752475247525,0.8181818181818181,0.8640776699029127,0.9347826086956522,0.0,0.0,0.9130434782608696,0.905982905982906,0.8907563025210083,0.85,0.941747572815534,0.7653061224489796,0.8691588785046729,0.8571428571428572,0.9117647058823529,0.8909090909090909,0.890625,0.7352941176470589,0.8620689655172413,0.9090909090909091,0.8924731182795699,0.9158878504672897,0.8611111111111112,0.925,0.9351851851851852,0.9454545454545454,0.9016393442622951,0.9333333333333333,0.8627450980392157,0.9043478260869565,0.9017857142857143
4EGK_RDC,0.8617021276595744,0.8631578947368421,0.8762886597938144,0.85,0.8805970149253731,0.8958333333333334,0.825,0.8588235294117648,0.8732394366197183,0.8604651162790697,0.8333333333333334,0.8470588235294118,0.851063829787234,0.89,0.8775510204081632,0.9425287356321839,0.8674698795180723,0.8854166666666666,0.8777777777777778,0.9032258064516129,0.88,0.9210526315789473,0.9186046511627907,0.9302325581395349,0.8734177215189873,0.8241758241758241,0.8470588235294118,0.8541666666666666,0.84,0.8313253012048193,0.8552631578947368,0.7733333333333333,0.8939393939393939,0.8787878787878788,0.8717948717948718,0.8791208791208791,0.8494623655913979,0.8846153846153846,0.8555555555555556,0.8735632183908046,0.8478260869565217,0.9294117647058824,0.8765432098765432,0.8372093023255813,0.8602150537634409,0.8526315789473684,0.9032258064516129,0.9195402298850575,0.8924731182795699,0.8631578947368421,0.8823529411764706,0.8586956521739131,0.9108910891089109,0.8292682926829268,0.84375,0.8613861386138614,0.8645833333333334,0.9120879120879121,0.90625,0.9565217391304348,0.8873239436619719,0.9135802469135803,0.8888888888888888,0.8690476190476191,0.9148936170212766,0.8690476190476191,0.8441558441558441,0.8444444444444444,0.8604651162790697,0.875,0.8765432098765432,0.9204545454545454,0.8493150684931507,0.9047619047619048,0.851063829787234,0.8444444444444444,0.8505747126436781,0.8877551020408163,0.8414634146341463,0.8604651162790697,0.875,0.891566265060241,0.8636363636363636,0.8854166666666666,0.9069767441860466,0.8640776699029127,0.9175257731958762,0.9493670886075949,0.9292929292929293,0.9183673469387755,0.9222222222222223,0.9130434782608696,0.9210526315789473,0.9183673469387755,0.9210526315789473,0.6987951807228916,0.8089887640449438,0.945054945054945,0.858974358974359,0.9482758620689655,0.9444444444444444,0.8804347826086957,0.9222222222222223,0.9101123595505618,0.8846153846153846,0.855072463768116,0.9578947368421052,0.9278350515463918,0.9550561797752809,0.946236559139785,0.9347826086956522,0.9574468085106383,0.935483870967742,0.9595959595959596,0.8157894736842105,0.873015873015873,0.9130434782608696,0.9130434782608696,0.0,0.8651685393258427,0.8709677419354839,0.9135802469135803,0.8450704225352113,0.9195402298850575,0.8941176470588236,0.8777777777777778,0.8333333333333334,0.8823529411764706,0.883495145631068,0.9148936170212766,0.8461538461538461,0.8904109589041096,0.9295774647887324,0.8441558441558441,0.8571428571428572,0.8791208791208791,0.8717948717948718,0.8734177215189873,0.8969072164948454,0.9701492537313433,0.8734177215189873,0.9120879120879121,0.8837209302325582
4L8Z_RL1,0.8541666666666666,0.84375,0.845360824742268,0.8316831683168316,0.8181818181818181,0.91,0.8452380952380952,0.8372093023255813,0.8783783783783784,0.8255813953488372,0.8387096774193549,0.8651685393258427,0.84375,0.8932038834951457,0.87,0.9204545454545454,0.8313253012048193,0.8775510204081632,0.8817204301075269,0.8709677419354839,0.8701298701298701,0.9240506329113924,0.9333333333333333,0.9204545454545454,0.85,0.8775510204081632,0.8390804597701149,0.846938775510204,0.8311688311688312,0.8372093023255813,0.8311688311688312,0.7162162162162162,0.8985507246376812,0.86,0.7534246575342466,0.8068181818181819,0.7777777777777778,0.8157894736842105,0.7674418604651163,0.7976190476190477,0.7752808988764045,0.8941176470588236,0.8536585365853658,0.6794871794871795,0.8021978021978022,0.8333333333333334,0.8068181818181819,0.9101123595505618,0.8842105263157894,0.8315789473684211,0.8529411764705882,0.8,0.846938775510204,0.8214285714285714,0.8125,0.8080808080808081,0.845360824742268,0.8913043478260869,0.8979591836734694,0.9583333333333334,0.8918918918918919,0.8625,0.9078947368421053,0.898876404494382,0.75,0.8470588235294118,0.8205128205128205,0.8369565217391304,0.8651685393258427,0.8169014084507042,0.8674698795180723,0.9111111111111111,0.7916666666666666,0.8554216867469879,0.84375,0.8494623655913979,0.8426966292134832,0.912621359223301,0.8470588235294118,0.8117647058823529,0.8673469387755102,0.8953488372093024,0.8295454545454546,0.865979381443299,0.9101123595505618,0.8888888888888888,0.8979591836734694,0.8974358974358975,0.8877551020408163,0.9207920792079208,0.9010989010989011,0.9014084507042254,0.9240506329113924,0.8877551020408163,0.8961038961038961,0.84375,0.8279569892473118,0.9468085106382979,0.6470588235294117,0.9333333333333333,0.9178082191780822,0.8723404255319149,0.9130434782608696,0.9130434782608696,0.875,0.6101694915254237,0.9375,0.9509803921568627,0.9333333333333333,0.925531914893617,0.925531914893617,0.9368421052631579,0.9263157894736842,0.94,0.7432432432432432,0.8253968253968254,0.905982905982906,0.905982905982906,0.8651685393258427,0.0,0.8387096774193549,0.8625,0.8513513513513513,0.8850574712643678,0.872093023255814,0.8817204301075269,0.5967741935483871,0.8863636363636364,0.897196261682243,0.8829787234042553,0.8631578947368421,0.8947368421052632,0.9178082191780822,0.6470588235294117,0.6973684210526316,0.8947368421052632,0.8625,0.8641975308641976,0.865979381443299,0.9565217391304348,0.891566265060241,0.9148936170212766,0.9
3D0B_SNX,0.6588235294117647,0.6781609195402298,0.6818181818181819,0.7291666666666667,0.8918918918918919,0.87,0.8651685393258427,0.8444444444444444,0.8552631578947368,0.8333333333333334,0.845360824742268,0.8333333333333334,0.8613861386138614,0.8080808080808081,0.7553191489361702,0.935483870967742,0.7375,0.8,0.8260869565217391,0.8152173913043479,0.8181818181818181,0.9012345679012346,0.9130434782608696,0.9120879120879121,0.7532467532467533,0.7472527472527473,0.7349397590361446,0.7419354838709677,0.8809523809523809,0.8817204301075269,0.8941176470588236,0.8072289156626506,0.8888888888888888,0.7959183673469388,0.8690476190476191,0.8404255319148937,0.8484848484848485,0.8674698795180723,0.8421052631578947,0.8461538461538461,0.846938775510204,0.8333333333333334,0.8863636363636364,0.8369565217391304,0.8229166666666666,0.84,0.8021978021978022,0.8901098901098901,0.8421052631578947,0.75,0.79,0.8210526315789474,0.8640776699029127,0.8295454545454546,0.8316831683168316,0.8269230769230769,0.8514851485148515,0.8602150537634409,0.8686868686868687,0.9466666666666667,0.9113924050632911,0.8690476190476191,0.8987341772151899,0.8409090909090909,0.8152173913043479,0.8913043478260869,0.8571428571428572,0.84375,0.8202247191011236,0.9135802469135803,0.8863636363636364,0.8913043478260869,0.8481012658227848,0.875,0.85,0.8673469387755102,0.8494623655913979,0.84,0.8791208791208791,0.8461538461538461,0.6781609195402298,0.9,0.8494623655913979,0.8247422680412371,0.8522727272727273,0.819047619047619,0.8571428571428572,0.8607594936708861,0.8811881188118812,0.8811881188118812,0.9052631578947369,0.9210526315789473,0.8734177215189873,0.846938775510204,0.858974358974359,0.8613861386138614,0.846938775510204,0.8804347826086957,0.8433734939759037,0.9375,0.9078947368421053,0.8541666666666666,0.8817204301075269,0.8695652173913043,0.8941176470588236,0.821917808219178,0.8842105263157894,0.89,0.8888888888888888,0.8709677419354839,0.8947368421052632,0.8709677419354839,0.9072164948453608,0.8888888888888888,0.8024691358024691,0.8857142857142857,0.8907563025210083,0.8907563025210083,0.8709677419354839,0.8387096774193549,0.0,0.8554216867469879,0.9012345679012346,0.8651685393258427,0.8777777777777778,0.875,0.8333333333333334,0.8913043478260869,0.8490566037735849,0.898989898989899,0.8085106382978724,0.8717948717948718,0.922077922077922,0.8,0.8681318681318682,0.8645833333333334,0.8823529411764706,0.8837209302325582,0.8712871287128713,0.9589041095890412,0.9090909090909091,0.8602150537634409,0.8426966292134832
4CWO_T62,0.9101123595505618,0.9111111111111111,0.9120879120879121,0.9175257731958762,0.8392857142857143,0.9090909090909091,0.9090909090909091,0.8552631578947368,0.8709677419354839,0.8860759493670887,0.8823529411764706,0.8860759493670887,0.8863636363636364,0.8651685393258427,0.9130434782608696,0.9066666666666666,0.9090909090909091,0.9456521739130435,0.9418604651162791,0.9302325581395349,0.8064516129032258,0.875,0.9358974358974359,0.9210526315789473,0.9027777777777778,0.8977272727272727,0.9,0.9010989010989011,0.8676470588235294,0.8846153846153846,0.8676470588235294,0.8611111111111112,0.8113207547169812,0.8651685393258427,0.835820895522388,0.85,0.8588235294117648,0.796875,0.8518518518518519,0.8571428571428572,0.8433734939759037,0.3125,0.8904109589041096,0.875,0.8433734939759037,0.875,0.85,0.8169014084507042,0.8795180722891567,0.8192771084337349,0.8936170212765957,0.8554216867469879,0.8764044943820225,0.8055555555555556,0.8390804597701149,0.8829787234042553,0.875,0.8133333333333334,0.8690476190476191,0.8727272727272728,0.8305084745762712,0.8181818181818181,0.8333333333333334,0.8356164383561644,0.7397260273972603,0.8194444444444444,0.855072463768116,0.8809523809523809,0.8860759493670887,0.8360655737704918,0.8904109589041096,0.8666666666666667,0.8787878787878788,0.7384615384615385,0.8470588235294118,0.8395061728395061,0.8157894736842105,0.8620689655172413,0.8961038961038961,0.8717948717948718,0.8735632183908046,0.8285714285714285,0.8,0.9340659340659341,0.8333333333333334,0.8736842105263158,0.5606060606060606,0.4130434782608695,0.8837209302325582,0.8705882352941177,0.5737704918032787,0.7962962962962963,0.8,0.8,0.8571428571428572,0.8735632183908046,0.8433734939759037,0.7714285714285715,0.855072463768116,0.8409090909090909,0.9,0.8658536585365854,0.8701298701298701,0.8701298701298701,0.8507462686567164,0.7894736842105263,0.8289473684210527,0.8395061728395061,0.863013698630137,0.7777777777777778,0.7945205479452055,0.8266666666666667,0.7972972972972973,0.8375,0.8235294117647058,0.803921568627451,0.85,0.85,0.9135802469135803,0.8625,0.8554216867469879,0.0,0.8387096774193549,0.3846153846153846,0.8648648648648649,0.8765432098765432,0.84375,0.8961038961038961,0.9285714285714286,0.5625,0.8271604938271605,0.8166666666666667,0.8421052631578947,0.855072463768116,0.868421052631579,0.8641975308641976,0.8857142857142857,0.9027777777777778,0.872093023255814,0.8867924528301887,0.8208955223880597,0.8734177215189873,0.8378378378378378
