,3TYM_08R,4D7O_0GD,4IMS_12S,4IMU_1ET,4IMW_1EV,4IMT_1EW,4K5D_1Q6,4K5E_1Q7,4KCI_1QE,4KCM_1QF,4CTP_2IK,4FVX_2KJ,5ADA_2SN,2HX3_3HX,3NLV_3XA,3NLX_3XB,3NLY_3XC,3NLZ_3XD,3NM0_3XE,3NLW_3XF,4V3X_4E8,2HX4_4HX,5AGN_4JK,4FVZ_4KJ,4UGZ_4V4,3NNY_59R,3NNZ_59W,4KCN_5H3,4KCO_5H4,4UPO_6E5,4D3B_6J0,4GQE_6KJ,5AD4_6M8,4CTX_71S,4D32_7F5,4UPN_7LN,5AD6_7M3,4CTV_7S7,3PNE_8AX,3PNF_8BX,3PNG_8CX,5UNR_8EV,5UNU_8EY,5UNX_8F1,5UNW_8F7,5UNT_8J1,5UNS_8J4,5UNV_8J7,5AD9_8VJ,4V3Z_9HL,5AD8_9M9,5VUT_9OG,5VUU_9OJ,5VUN_9OM,5VUO_9OS,5VUK_9P1,5VUP_9P4,5VUR_9P7,5VUS_9PM,3TYL_AXW,6AUU_BY7,6AUQ_BYJ,6AUS_BYV,5AGL_CCW,3TYN_CXW,5FVO_D8H,1P6K_DP1,1P6I_DP3,1ZZQ_DP9,3TYO_DXW,4V3W_E2Z,4D30_EG8,4UH1_EXI,4KCJ_H36,4KCH_H38,4KCL_H44,4KCK_H45,3UFP_H4W,3UFR_H5W,5FVR_H65,4V3Y_HLW,3UFW_HW0,4EUX_HW1,3UFO_HW4,3UFQ_HW5,3UFS_HW6,3UFT_HW7,3UFU_HW8,3UFV_HW9,4UPM_I5U,1OM5_INE,3JWU_J11,3JWV_J14,5VUJ_JHT,3B3M_JI1,3B3N_JI2,3B3O_JI3,3JWS_JI4,3JX3_JI5,3B3P_JI7,3SVQ_JK4,3SVP_JK5,3JT3_JM2,3JT7_JM5,3JTA_JM6,3JT5_JM7,3JT4_JM8,3NLM_JRR,3NLK_JSS,4D2Z_K9L,6NGP_KKY,6NGS_KL1,6NGN_KL4,6NGT_KL7,6NGQ_KLA,6NGR_KLD,6NGJ_KLY,6NGK_KM7,6NGL_KMA,6NGM_KMD,6NGU_KMJ,6NGV_KMM,6NGW_KMS,6NGX_KMV,6NGY_KN4,6NH0_KND,6NHE_KNS,6NHD_KNV,6NGZ_KPJ,4D2Y_L5Z,6PMV_M16,4CAO_M46,4CDT_M48,5VUI_M62,4CAQ_M68,4CAN_M7K,5AD7_M85,4CAM_M87,5AD5_M94,4CAP_ML6,4D31_OLW,6PN5_OS7,6PN2_OSD,6PN1_OSG,6PN0_OSJ,6PMW_OSY,6PMY_OT4,6PN4_OU1,6PN8_OU4,6PN9_OU7,6PMZ_OUA,6PN7_OUJ,6PN3_OUP,6PN6_OUS,5VUL_P64,5VUQ_P94,4UPP_PQW,4JSI_Q05,4JSG_Q10,4K5G_Q13,4K5F_Q14,4JSH_Q15,4CX6_Q16,4UH4_Q1T,4JSE_QJ2,4JSF_QJ4,4JSJ_QJ7,4LUX_QJ8,5AGK_RGE,4CTR_S20,4CTU_S42,4CTQ_S5D,4CTW_S71,4CTT_S7K,4UH2_S84,4UH3_S85,4V3V_S8F,4UH0_SKO,5ADC_TUE,5AGO_VUR,5FW0_W30,5G0O_W64,5FVS_W66,5FVT_W67,6AUR_W68,6AUT_W69,6AUV_W79,6AUW_W80,6AUX_W82,5FVP_WOS,5AGM_WT2,5ADB_XEB,3N5V_XFH,3N5W_XFJ,3N5X_XFK,3N5Y_XFL,3N5Z_XFM,3N66_XFN,5VUM_XH8,3N2R_XJH
3TYM_08R,0.0,0.717948717948718,0.7352941176470589,0.7230769230769231,0.7428571428571429,0.726027397260274,0.7246376811594203,0.7246376811594203,0.9036144578313253,0.90625,0.7123287671232876,0.9166666666666666,0.8148148148148149,0.946236559139785,0.41666666666666663,0.41666666666666663,0.38235294117647056,0.35820895522388063,0.6463414634146342,0.4383561643835616,0.8681318681318682,0.9108910891089109,0.9382716049382716,0.9310344827586207,0.7142857142857143,0.5205479452054795,0.5205479452054795,0.8695652173913043,0.9090909090909091,0.8556701030927836,0.8681318681318682,0.9310344827586207,0.8333333333333334,0.7532467532467533,0.8369565217391304,0.8811881188118812,0.8292682926829268,0.7297297297297297,0.4246575342465754,0.3943661971830986,0.41666666666666663,0.8372093023255813,0.8181818181818181,0.8241758241758241,0.8214285714285714,0.7951807228915663,0.8313253012048193,0.7948717948717949,0.8354430379746836,0.8279569892473118,0.8354430379746836,0.7777777777777778,0.7831325301204819,0.7654320987654322,0.7125,0.8157894736842105,0.8192771084337349,0.7926829268292683,0.8214285714285714,0.21311475409836067,0.7402597402597403,0.6901408450704225,0.7402597402597403,0.9390243902439024,0.18644067796610164,0.7012987012987013,0.9340659340659341,0.9285714285714286,0.8924731182795699,0.32307692307692304,0.8636363636363636,0.8764044943820225,0.7435897435897436,0.8674698795180723,0.9135802469135803,0.8651685393258427,0.8620689655172413,0.47887323943661975,0.48611111111111116,0.7142857142857143,0.8681318681318682,0.43939393939393945,0.4354838709677419,0.47887323943661975,0.5,0.5205479452054795,0.5070422535211268,0.4411764705882353,0.47058823529411764,0.8857142857142857,0.9240506329113924,0.5714285714285714,0.5714285714285714,0.8076923076923077,0.6666666666666667,0.6571428571428571,0.5277777777777778,0.5714285714285714,0.5714285714285714,0.527027027027027,0.4246575342465754,0.45945945945945943,0.9285714285714286,0.9318181818181819,0.9310344827586207,0.9302325581395349,0.9186046511627907,0.3913043478260869,0.3913043478260869,0.8279569892473118,0.7407407407407407,0.7272727272727273,0.7341772151898734,0.7142857142857143,0.725,0.7439024390243902,0.7564102564102564,0.7625,0.7341772151898734,0.7407407407407407,0.6986301369863014,0.7272727272727273,0.6944444444444444,0.7402597402597403,0.7380952380952381,0.7441860465116279,0.7209302325581395,0.7317073170731707,0.7380952380952381,0.8279569892473118,0.8311688311688312,0.8292682926829268,0.8205128205128205,0.8354430379746836,0.8205128205128205,0.7974683544303798,0.8148148148148149,0.7974683544303798,0.8192771084337349,0.8024691358024691,0.8444444444444444,0.7590361445783133,0.7875,0.775,0.7848101265822784,0.8108108108108107,0.8227848101265822,0.7682926829268293,0.8045977011494253,0.8089887640449438,0.8227848101265822,0.788235294117647,0.7710843373493976,0.7954545454545454,0.7948717948717949,0.810126582278481,0.8571428571428572,0.6708860759493671,0.6901408450704225,0.7323943661971831,0.7183098591549295,0.6486486486486487,0.6527777777777778,0.7590361445783133,0.7049180327868853,0.7049180327868853,0.6867469879518072,0.6527777777777778,0.9294117647058824,0.7162162162162162,0.7162162162162162,0.7123287671232876,0.7532467532467533,0.7341772151898734,0.7590361445783133,0.7468354430379747,0.8426966292134832,0.7066666666666667,0.8705882352941177,0.9390243902439024,0.7272727272727273,0.7564102564102564,0.726027397260274,0.726027397260274,0.7297297297297297,0.7297297297297297,0.717948717948718,0.7272727272727273,0.7215189873417722,0.759493670886076,0.922077922077922,0.8214285714285714,0.7142857142857143,0.7272727272727273,0.75,0.6774193548387097,0.7142857142857143,0.7230769230769231,0.8024691358024691,0.6111111111111112
4D7O_0GD,0.717948717948718,0.0,0.6896551724137931,0.6727272727272727,0.7,0.6612903225806452,0.7619047619047619,0.7619047619047619,0.8260869565217391,0.8414634146341463,0.6229508196721312,0.9342105263157895,0.7164179104477613,0.9397590361445783,0.6493506493506493,0.6493506493506493,0.7012987012987013,0.717948717948718,0.8390804597701149,0.7619047619047619,0.6521739130434783,0.9361702127659575,0.9444444444444444,0.9493670886075949,0.609375,0.619718309859155,0.619718309859155,0.6376811594202898,0.759493670886076,0.8777777777777778,0.6323529411764706,0.9358974358974359,0.7428571428571429,0.7164179104477613,0.6338028169014085,0.8555555555555556,0.7714285714285715,0.6666666666666667,0.7195121951219512,0.7469879518072289,0.6666666666666667,0.8,0.7792207792207793,0.7564102564102564,0.7285714285714286,0.7142857142857143,0.7746478873239436,0.6451612903225806,0.8115942028985508,0.7307692307692308,0.7761194029850746,0.6307692307692307,0.6212121212121212,0.6956521739130435,0.726027397260274,0.7096774193548387,0.6461538461538461,0.6307692307692307,0.6716417910447761,0.6799999999999999,0.7205882352941176,0.5689655172413793,0.7014925373134329,0.9154929577464789,0.7066666666666667,0.6956521739130435,0.9259259259259259,0.904109589041096,0.9186046511627907,0.7142857142857143,0.6153846153846154,0.8,0.7058823529411764,0.8947368421052632,0.8857142857142857,0.7361111111111112,0.7285714285714286,0.6,0.6973684210526316,0.7101449275362319,0.76,0.7432432432432432,0.7571428571428571,0.6,0.7051282051282051,0.7272727272727273,0.7692307692307692,0.7692307692307692,0.7792207792207793,0.8617021276595744,0.8970588235294118,0.5074626865671642,0.5074626865671642,0.6825396825396826,0.821917808219178,0.8169014084507042,0.647887323943662,0.5074626865671642,0.5074626865671642,0.6438356164383562,0.7037037037037037,0.7317073170731707,0.9189189189189189,0.9090909090909091,0.9358974358974359,0.9210526315789473,0.9358974358974359,0.5147058823529411,0.5147058823529411,0.7307692307692308,0.6666666666666667,0.7058823529411764,0.6567164179104478,0.7101449275362319,0.6666666666666667,0.6521739130434783,0.640625,0.6716417910447761,0.6567164179104478,0.6666666666666667,0.6923076923076923,0.7246376811594203,0.6875,0.7014925373134329,0.72,0.7272727272727273,0.7341772151898734,0.7123287671232876,0.72,0.7307692307692308,0.7096774193548387,0.5172413793103448,0.4814814814814815,0.6101694915254237,0.6333333333333333,0.42592592592592593,0.7352941176470589,0.42592592592592593,0.6865671641791045,0.5,0.7297297297297297,0.7922077922077921,0.7916666666666666,0.7945205479452055,0.7887323943661972,0.7,0.6612903225806452,0.8026315789473684,0.7948717948717949,0.8,0.7611940298507462,0.8076923076923077,0.8051948051948052,0.7692307692307692,0.6451612903225806,0.6666666666666667,0.9,0.38983050847457623,0.7230769230769231,0.7692307692307692,0.7727272727272727,0.75,0.7746478873239436,0.726027397260274,0.6730769230769231,0.6730769230769231,0.4285714285714286,0.7746478873239436,0.9342105263157895,0.6290322580645161,0.6290322580645161,0.6229508196721312,0.7164179104477613,0.6764705882352942,0.7083333333333333,0.6307692307692307,0.6323529411764706,0.6615384615384615,0.8378378378378378,0.9452054794520548,0.7428571428571429,0.7205882352941176,0.6825396825396826,0.7230769230769231,0.6,0.6451612903225806,0.6153846153846154,0.6031746031746033,0.532258064516129,0.7246376811594203,0.9264705882352942,0.7972972972972973,0.5964912280701755,0.6785714285714286,0.7096774193548387,0.6153846153846154,0.6440677966101696,0.6727272727272727,0.6818181818181819,0.8461538461538461
4IMS_12S,0.7352941176470589,0.6896551724137931,0.0,0.21212121212121215,0.3589743589743589,0.31707317073170727,0.5777777777777777,0.5777777777777777,0.8833333333333333,0.9054054054054054,0.5106382978723405,0.9193548387096774,0.8,0.9117647058823529,0.75,0.75,0.7352941176470589,0.7352941176470589,0.9125,0.7323943661971831,0.8382352941176471,0.9512195121951219,0.9491525423728814,0.9545454545454546,0.5576923076923077,0.8169014084507042,0.8169014084507042,0.9189189189189189,0.9090909090909091,0.9390243902439024,0.8714285714285714,0.9545454545454546,0.8064516129032258,0.5,0.8142857142857143,0.8875,0.819672131147541,0.5416666666666667,0.7534246575342466,0.75,0.75,0.8307692307692307,0.8059701492537313,0.7794117647058824,0.7068965517241379,0.7936507936507937,0.8032786885245902,0.7037037037037037,0.8070175438596492,0.8961038961038961,0.7857142857142857,0.7704918032786885,0.7777777777777778,0.7741935483870968,0.803030303030303,0.8,0.7868852459016393,0.7903225806451613,0.828125,0.7121212121212122,0.4130434782608695,0.39534883720930236,0.4130434782608695,0.8947368421052632,0.7230769230769231,0.5384615384615384,0.9104477611940298,0.9,0.9466666666666667,0.7121212121212122,0.8656716417910448,0.8484848484848485,0.5490196078431373,0.9393939393939394,0.9508196721311475,0.9154929577464789,0.9130434782608696,0.6451612903225806,0.7313432835820896,0.5576923076923077,0.8382352941176471,0.6610169491525424,0.5961538461538461,0.6451612903225806,0.7205882352941176,0.6229508196721312,0.6984126984126984,0.6774193548387097,0.6666666666666667,0.8928571428571429,0.9298245614035088,0.696969696969697,0.696969696969697,0.8103448275862069,0.819672131147541,0.7931034482758621,0.6774193548387097,0.696969696969697,0.696969696969697,0.7121212121212122,0.7361111111111112,0.75,0.935483870967742,0.9393939393939394,0.9384615384615385,0.9375,0.9384615384615385,0.7014925373134329,0.7014925373134329,0.881578947368421,0.5283018867924528,0.45833333333333337,0.5098039215686274,0.5576923076923077,0.5283018867924528,0.537037037037037,0.5102040816326531,0.5294117647058824,0.5098039215686274,0.5283018867924528,0.5510204081632653,0.5490196078431373,0.5416666666666667,0.5686274509803921,0.5862068965517242,0.6,0.6129032258064516,0.5714285714285714,0.5862068965517242,0.881578947368421,0.6799999999999999,0.7796610169491526,0.8070175438596492,0.8070175438596492,0.8070175438596492,0.8166666666666667,0.819672131147541,0.8166666666666667,0.8064516129032258,0.7833333333333333,0.8732394366197183,0.7846153846153846,0.7627118644067796,0.7666666666666666,0.7586206896551724,0.6938775510204082,0.6981132075471699,0.7777777777777778,0.7878787878787878,0.7941176470588236,0.7222222222222222,0.7846153846153846,0.78125,0.7761194029850746,0.7931034482758621,0.8135593220338984,0.945054945054945,0.6721311475409837,0.5319148936170213,0.625,0.6041666666666667,0.6896551724137931,0.6727272727272727,0.5636363636363637,0.38235294117647056,0.38235294117647056,0.6923076923076923,0.6727272727272727,0.9365079365079365,0.5208333333333333,0.4893617021276596,0.5106382978723405,0.5,0.5925925925925926,0.5636363636363637,0.5294117647058824,0.8382352941176471,0.5961538461538461,0.8387096774193549,0.95,0.5490196078431373,0.54,0.39534883720930236,0.39534883720930236,0.37209302325581395,0.37209302325581395,0.5660377358490566,0.5490196078431373,0.5471698113207547,0.5490196078431373,0.9464285714285714,0.828125,0.3902439024390244,0.33333333333333337,0.3902439024390244,0.43243243243243246,0.4285714285714286,0.2647058823529411,0.7833333333333333,0.8307692307692307
4IMU_1ET,0.7230769230769231,0.6727272727272727,0.21212121212121215,0.0,0.3055555555555556,0.4285714285714286,0.5476190476190477,0.5476190476190477,0.8771929824561404,0.9014084507042254,0.4772727272727273,0.9508196721311475,0.7894736842105263,0.9402985074626866,0.7391304347826086,0.7391304347826086,0.7230769230769231,0.7230769230769231,0.9090909090909091,0.7205882352941176,0.8656716417910448,0.9625,0.9649122807017544,0.9523809523809523,0.5306122448979591,0.8088235294117647,0.8088235294117647,0.9154929577464789,0.9054054054054054,0.9367088607594937,0.8823529411764706,0.9523809523809523,0.7966101694915254,0.4666666666666667,0.8405797101449275,0.8831168831168831,0.8103448275862069,0.5111111111111111,0.7428571428571429,0.7391304347826086,0.7391304347826086,0.8225806451612903,0.796875,0.7692307692307692,0.6909090909090909,0.7833333333333333,0.7931034482758621,0.6862745098039216,0.7962962962962963,0.8918918918918919,0.75,0.7586206896551724,0.7666666666666666,0.7833333333333333,0.8125,0.7884615384615384,0.8166666666666667,0.7796610169491526,0.819672131147541,0.71875,0.4444444444444444,0.4285714285714286,0.4444444444444444,0.9090909090909091,0.7096774193548387,0.54,0.9393939393939394,0.9322033898305084,0.9589041095890412,0.6984126984126984,0.859375,0.8769230769230769,0.5208333333333333,0.9365079365079365,0.9482758620689655,0.9117647058823529,0.9090909090909091,0.6721311475409837,0.71875,0.5306122448979591,0.8656716417910448,0.6666666666666667,0.6,0.6721311475409837,0.7272727272727273,0.65,0.7049180327868853,0.6833333333333333,0.6724137931034483,0.8888888888888888,0.9259259259259259,0.6825396825396826,0.6825396825396826,0.8,0.8305084745762712,0.8035714285714286,0.6833333333333333,0.6825396825396826,0.6825396825396826,0.6984126984126984,0.7428571428571429,0.7391304347826086,0.95,0.953125,0.9523809523809523,0.9516129032258065,0.9523809523809523,0.6875,0.6875,0.8767123287671232,0.5,0.5208333333333333,0.47916666666666663,0.5882352941176471,0.5,0.5098039215686274,0.4782608695652174,0.5,0.47916666666666663,0.5,0.5531914893617021,0.5800000000000001,0.5434782608695652,0.5714285714285714,0.5892857142857143,0.603448275862069,0.6166666666666667,0.5740740740740741,0.5892857142857143,0.8767123287671232,0.6875,0.8103448275862069,0.7962962962962963,0.7962962962962963,0.7962962962962963,0.8070175438596492,0.8103448275862069,0.8070175438596492,0.7966101694915254,0.8135593220338984,0.8676470588235294,0.7741935483870968,0.75,0.7543859649122807,0.7454545454545455,0.6444444444444444,0.7058823529411764,0.7666666666666666,0.7777777777777778,0.7846153846153846,0.6799999999999999,0.7741935483870968,0.7704918032786885,0.765625,0.7818181818181819,0.8035714285714286,0.9431818181818182,0.6551724137931034,0.5957446808510638,0.6,0.5777777777777777,0.6727272727272727,0.6538461538461539,0.5384615384615384,0.375,0.375,0.6774193548387097,0.6538461538461539,0.9508196721311475,0.48888888888888893,0.4545454545454546,0.4772727272727273,0.4666666666666667,0.5686274509803921,0.5384615384615384,0.5,0.8656716417910448,0.5714285714285714,0.8305084745762712,0.9655172413793104,0.5208333333333333,0.5106382978723405,0.4285714285714286,0.4285714285714286,0.40476190476190477,0.40476190476190477,0.54,0.5208333333333333,0.52,0.5208333333333333,0.962962962962963,0.819672131147541,0.3421052631578947,0.2727272727272727,0.3421052631578947,0.38235294117647056,0.3846153846153846,0.19354838709677424,0.8135593220338984,0.8225806451612903
4IMW_1EV,0.7428571428571429,0.7,0.3589743589743589,0.3055555555555556,0.0,0.5208333333333333,0.625,0.625,0.8870967741935484,0.9078947368421053,0.5306122448979591,0.9545454545454546,0.8064516129032258,0.9589041095890412,0.7567567567567568,0.7567567567567568,0.7428571428571429,0.7428571428571429,0.9146341463414634,0.7222222222222222,0.875,0.9647058823529412,0.967741935483871,0.9402985074626866,0.5740740740740741,0.821917808219178,0.821917808219178,0.9210526315789473,0.9113924050632911,0.927710843373494,0.8904109589041096,0.9558823529411765,0.8125,0.5490196078431373,0.8513513513513513,0.8902439024390244,0.8253968253968254,0.5882352941176471,0.76,0.7567567567567568,0.7567567567567568,0.6779661016949152,0.6557377049180328,0.6290322580645161,0.5192307692307692,0.78125,0.7903225806451613,0.6909090909090909,0.7931034482758621,0.8987341772151899,0.8135593220338984,0.6491228070175439,0.7049180327868853,0.8,0.8260869565217391,0.8070175438596492,0.8307692307692307,0.7166666666666667,0.7580645161290323,0.7391304347826086,0.5,0.4893617021276596,0.2142857142857143,0.9166666666666666,0.7313432835820896,0.5818181818181818,0.9583333333333334,0.9538461538461538,0.9615384615384616,0.7205882352941176,0.8695652173913043,0.8857142857142857,0.5660377358490566,0.9411764705882353,0.9523809523809523,0.9178082191780822,0.9154929577464789,0.696969696969697,0.7391304347826086,0.5740740740740741,0.875,0.6935483870967742,0.6363636363636364,0.696969696969697,0.7464788732394366,0.676923076923077,0.7272727272727273,0.7076923076923076,0.6984126984126984,0.8953488372093024,0.9322033898305084,0.7058823529411764,0.7058823529411764,0.8166666666666667,0.84375,0.8387096774193549,0.7076923076923076,0.7058823529411764,0.7058823529411764,0.7205882352941176,0.76,0.7567567567567568,0.9538461538461538,0.9565217391304348,0.9558823529411765,0.9552238805970149,0.9558823529411765,0.7101449275362319,0.7101449275362319,0.8846153846153846,0.5454545454545454,0.5660377358490566,0.5,0.625,0.5454545454545454,0.5535714285714286,0.4375,0.45999999999999996,0.5,0.5454545454545454,0.5961538461538461,0.6181818181818182,0.5882352941176471,0.5576923076923077,0.6229508196721312,0.6349206349206349,0.6461538461538461,0.6101694915254237,0.6229508196721312,0.8846153846153846,0.7407407407407407,0.8253968253968254,0.8135593220338984,0.8135593220338984,0.8135593220338984,0.8225806451612903,0.8064516129032258,0.8225806451612903,0.8125,0.828125,0.7575757575757576,0.8088235294117647,0.7903225806451613,0.7936507936507937,0.7868852459016393,0.7307692307692308,0.7543859649122807,0.7846153846153846,0.8115942028985508,0.8169014084507042,0.7543859649122807,0.8088235294117647,0.7878787878787878,0.8,0.8,0.6909090909090909,0.9111111111111111,0.6825396825396826,0.6346153846153846,0.64,0.62,0.631578947368421,0.6607142857142857,0.34693877551020413,0.45945945945945943,0.45945945945945943,0.7014925373134329,0.6607142857142857,0.9545454545454546,0.5102040816326531,0.54,0.5306122448979591,0.5490196078431373,0.6071428571428572,0.5789473684210527,0.5471698113207547,0.875,0.5849056603773585,0.84375,0.9682539682539683,0.5660377358490566,0.5576923076923077,0.4893617021276596,0.4893617021276596,0.46808510638297873,0.46808510638297873,0.5555555555555556,0.5384615384615384,0.537037037037037,0.5660377358490566,0.9482758620689655,0.8153846153846154,0.41860465116279066,0.368421052631579,0.41860465116279066,0.46153846153846156,0.4545454545454546,0.3055555555555556,0.828125,0.8
4IMT_1EW,0.726027397260274,0.6612903225806452,0.31707317073170727,0.4285714285714286,0.5208333333333333,0.0,0.6346153846153846,0.6346153846153846,0.8615384615384616,0.8860759493670887,0.5192307692307692,0.927536231884058,0.7846153846153846,0.92,0.7564102564102564,0.7564102564102564,0.7432432432432432,0.7432432432432432,0.8941176470588236,0.7402597402597403,0.8378378378378378,0.9550561797752809,0.9545454545454546,0.9589041095890412,0.5614035087719298,0.8026315789473684,0.8026315789473684,0.8987341772151899,0.8902439024390244,0.9318181818181819,0.8378378378378378,0.9589041095890412,0.7727272727272727,0.537037037037037,0.8,0.8837209302325582,0.803030303030303,0.5471698113207547,0.759493670886076,0.7564102564102564,0.7564102564102564,0.8142857142857143,0.7916666666666666,0.7837837837837838,0.71875,0.7794117647058824,0.8059701492537313,0.6949152542372881,0.7903225806451613,0.891566265060241,0.7704918032786885,0.7575757575757576,0.7462686567164178,0.7230769230769231,0.7536231884057971,0.7833333333333333,0.791044776119403,0.7575757575757576,0.7941176470588236,0.704225352112676,0.5714285714285714,0.48,0.5714285714285714,0.90625,0.7142857142857143,0.5932203389830508,0.9189189189189189,0.9104477611940298,0.9512195121951219,0.7397260273972603,0.8472222222222222,0.863013698630137,0.603448275862069,0.9305555555555556,0.9402985074626866,0.8947368421052632,0.8918918918918919,0.6617647058823529,0.7397260273972603,0.6101694915254237,0.8378378378378378,0.676923076923077,0.6440677966101696,0.6617647058823529,0.7297297297297297,0.7,0.7285714285714286,0.6911764705882353,0.6818181818181819,0.8888888888888888,0.9206349206349207,0.6901408450704225,0.6901408450704225,0.7936507936507937,0.8208955223880597,0.796875,0.6716417910447761,0.6901408450704225,0.6901408450704225,0.7222222222222222,0.7435897435897436,0.7721518987341772,0.9420289855072463,0.9452054794520548,0.9444444444444444,0.9436619718309859,0.9444444444444444,0.6944444444444444,0.6944444444444444,0.8780487804878049,0.6290322580645161,0.5,0.6166666666666667,0.509090909090909,0.6290322580645161,0.6129032258064516,0.5964912280701755,0.6101694915254237,0.6166666666666667,0.6290322580645161,0.5283018867924528,0.5535714285714286,0.5192307692307692,0.5714285714285714,0.5873015873015873,0.6,0.6119402985074627,0.5737704918032787,0.5873015873015873,0.8780487804878049,0.6727272727272727,0.765625,0.7704918032786885,0.7903225806451613,0.7704918032786885,0.78125,0.803030303030303,0.78125,0.7727272727272727,0.7692307692307692,0.8701298701298701,0.7714285714285715,0.75,0.7538461538461538,0.746031746031746,0.6851851851851851,0.6896551724137931,0.7647058823529411,0.7746478873239436,0.7808219178082192,0.7333333333333334,0.7714285714285715,0.7681159420289855,0.7638888888888888,0.7777777777777778,0.796875,0.9381443298969072,0.6666666666666667,0.5660377358490566,0.6727272727272727,0.6545454545454545,0.703125,0.7096774193548387,0.6349206349206349,0.4878048780487805,0.4878048780487805,0.6857142857142857,0.7096774193548387,0.9428571428571428,0.5283018867924528,0.5,0.5192307692307692,0.537037037037037,0.5932203389830508,0.6349206349206349,0.6101694915254237,0.8378378378378378,0.6206896551724138,0.8208955223880597,0.9552238805970149,0.603448275862069,0.5964912280701755,0.5384615384615384,0.5384615384615384,0.5471698113207547,0.5471698113207547,0.5932203389830508,0.5535714285714286,0.6,0.603448275862069,0.9523809523809523,0.7941176470588236,0.47916666666666663,0.4772727272727273,0.54,0.4883720930232558,0.5102040816326531,0.4651162790697675,0.7878787878787878,0.8309859154929577
4K5D_1Q6,0.7246376811594203,0.7619047619047619,0.5777777777777777,0.5476190476190477,0.625,0.6346153846153846,0.0,0.0,0.9384615384615385,0.9358974358974359,0.6415094339622642,0.921875,0.84375,0.9444444444444444,0.7397260273972603,0.7397260273972603,0.7246376811594203,0.7246376811594203,0.8875,0.7397260273972603,0.8904109589041096,0.9397590361445783,0.9508196721311475,0.9242424242424242,0.6949152542372881,0.8378378378378378,0.8378378378378378,0.9487179487179487,0.9382716049382716,0.9146341463414634,0.9054054054054054,0.9242424242424242,0.8125,0.6037735849056604,0.8666666666666667,0.7183098591549295,0.8064516129032258,0.5882352941176471,0.7432432432432432,0.7397260273972603,0.7222222222222222,0.8181818181818181,0.7941176470588236,0.8028169014084507,0.8153846153846154,0.78125,0.8095238095238095,0.8,0.7931034482758621,0.8987341772151899,0.7719298245614035,0.8153846153846154,0.8208955223880597,0.835820895522388,0.8428571428571429,0.8275862068965517,0.8656716417910448,0.8333333333333334,0.8676470588235294,0.7205882352941176,0.6842105263157895,0.6603773584905661,0.6842105263157895,0.8983050847457628,0.7121212121212122,0.6779661016949152,0.9436619718309859,0.9375,0.948051948051948,0.7205882352941176,0.8857142857142857,0.9014084507042254,0.6896551724137931,0.9253731343283582,0.9523809523809523,0.9466666666666667,0.9452054794520548,0.7164179104477613,0.7205882352941176,0.6949152542372881,0.8904109589041096,0.6935483870967742,0.6607142857142857,0.7164179104477613,0.7285714285714286,0.7164179104477613,0.7076923076923076,0.7076923076923076,0.6984126984126984,0.7333333333333334,0.95,0.7428571428571429,0.7428571428571429,0.8360655737704918,0.84375,0.819672131147541,0.7272727272727273,0.7428571428571429,0.7428571428571429,0.7391304347826086,0.7432432432432432,0.7397260273972603,0.9375,0.9411764705882353,0.9402985074626866,0.9393939393939394,0.9402985074626866,0.7285714285714286,0.7285714285714286,0.8987341772151899,0.7096774193548387,0.6896551724137931,0.7,0.6949152542372881,0.7096774193548387,0.7142857142857143,0.6842105263157895,0.6949152542372881,0.7,0.7096774193548387,0.6727272727272727,0.6896551724137931,0.6666666666666667,0.6842105263157895,0.7272727272727273,0.7352941176470589,0.7246376811594203,0.71875,0.7272727272727273,0.8987341772151899,0.7636363636363637,0.8615384615384616,0.8524590163934427,0.8524590163934427,0.8524590163934427,0.859375,0.8064516129032258,0.859375,0.8125,0.8636363636363636,0.8918918918918919,0.7538461538461538,0.728813559322034,0.7540983606557377,0.7457627118644068,0.7307692307692308,0.7758620689655172,0.765625,0.7575757575757576,0.7647058823529411,0.7543859649122807,0.7538461538461538,0.7692307692307692,0.7647058823529411,0.8387096774193549,0.8571428571428572,0.9347826086956522,0.6612903225806452,0.5510204081632653,0.3414634146341463,0.23076923076923073,0.631578947368421,0.5576923076923077,0.7142857142857143,0.5384615384615384,0.5384615384615384,0.6818181818181819,0.5576923076923077,0.9384615384615385,0.6481481481481481,0.5961538461538461,0.6415094339622642,0.6037735849056604,0.6779661016949152,0.7142857142857143,0.6949152542372881,0.8904109589041096,0.6842105263157895,0.8253968253968254,0.9516129032258065,0.6666666666666667,0.6842105263157895,0.6603773584905661,0.6603773584905661,0.6666666666666667,0.6666666666666667,0.7,0.6896551724137931,0.7049180327868853,0.6896551724137931,0.9482758620689655,0.8153846153846154,0.64,0.5909090909090908,0.64,0.5714285714285714,0.64,0.5813953488372092,0.8636363636363636,0.8181818181818181
