c1cc(ccc1CCO)S(=O)(=O)N  4YYT_S2O
c1cc(ccc1NC(=O)NC2CCCC2)S(=O)(=O)N  3MZC_S6I
c1ccc2c(c1)C(=O)N(S2(=O)=O)CC(=O)O  5CLU_S8A
c1ccc(c(c1)C(=O)O)O  6UX1_SAL
C[C@H](CNC(=O)c1ccc(cc1)S(=O)(=O)N)Cn2ccc3c2cccc3  1IF7_SBR
C[C@@H](CNC(=O)c1ccc(cc1)S(=O)(=O)N)Cn2ccc3c2cccc3  1IF8_SBS
CN1c2ccc(cc2C(=O)S1)S(=O)(=O)N  1KWR_SG2
CC(=O)O[C@@H]1[C@H](O[C@@H]([C@@H]([C@H]1OC(=O)C)O)O)COS(=O)(=O)N  3T82_SG4
CC(=O)O[C@H]1[C@H](O[C@@H]([C@@H]([C@H]1O)O)O)COS(=O)(=O)N  3T84_SG6
CC(=O)O[C@@H]1[C@H](O[C@@H]([C@H]([C@H]1OC(=O)C)O)O)COS(=O)(=O)N  3T85_SG7
CC1(O[C@H]2[C@H]3[C@@H](CO[C@]2(O1)COS(=O)(=O)N)OS(=O)(=O)O3)C  1EOU_SMS
c1cc(ccc1C(=O)NCCCCNCS)S(=O)(=O)N  1OKN_STB
COc1ccc2c(c1)OC(=O)C=C2CC(=O)Nc3ccc(cc3)S(=O)(=O)N  3ML2_SU0
CC(C)C[C@@H](c1cc(c(cc1OC)O)/C=CC(=O)O)O  3F8E_TE1
CCCCNCC(=O)NCCc1ccc(cc1)S(=O)(=O)N  5EKJ_TG4
CCCCNCC(=O)Nc1ccc(cc1)S(=O)(=O)N  5EKM_TG5
c1cc(c(cc1O)O)S  2OSF_TH0
CC1=C(C(=S)C=CO1)O  4MLT_TM4
CC1=CC(=S)C(=CO1)O  4MLX_TM7
c1cc(sc1)CNS(=O)(=O)c2ccc(s2)S(=O)(=O)N  1BNW_TPD
c1ccc(cc1)c2c3cc(ccc3[nH]c2C(=O)NN)S(=O)(=O)N  3B4F_TUO
C1CCCC(CCC1)Nc2c(c(c(c(c2S(=O)(=O)CCO)F)F)S(=O)(=O)N)F  4Q07_V14
c1ccc(cc1)CCS(=O)(=O)c2c(c(c(c(c2F)F)S(=O)(=O)N)F)NCc3ccccc3  4QJM_V1F
C1CCCC(CCC1)Nc2c(c(c(c(c2S(=O)(=O)N)F)F)SCCO)F  4Q08_V90
c1ccc(cc1)Oc2cccc(c2)C(=O)O  5FLT_VJJ
c1cc(ccc1/N=N/N2CCCCCC2)S(=O)(=O)N  4Q6D_WW3
c1ccc(cc1)CNc2c(c(c(c(c2S(=O)(=O)CCO)F)F)S(=O)(=O)N)F  4QTL_WWO
CC(C)c1ccccc1NC(=O)Nc2ccc(cc2)S(=O)(=O)N  3N3J_WWV
c1ccc(cc1)[C@H]([C@H](c2ccccc2)O)Nc3c(c(c(c(c3S(=O)(=O)CCO)F)F)S(=O)(=O)N)F  4QIY_WWX
c1cc(ccc1NC(=O)Nc2ccc(cc2)S(=O)(=O)N)F  3N4B_WWZ
C[C@]12CC[C@@H]3c4cc(c(cc4CC[C@H]3[C@@H]1CC[C@@H]2O)OS(=O)(=O)N)OC  2X7U_WZA
CCc1cc2c(cc1OS(=O)(=O)N)CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4OS(=O)(=O)N)C  2X7T_WZB
C[C@]12CC[C@@H]3c4cc(c(cc4CC[C@H]3[C@@H]1CC[C@@H]2OS(=O)(=O)N)O)OC  2X7S_WZC
c1cc(cc(c1)n2cc(nn2)c3ccc(s3)S(=O)(=O)N)C#N  4BF6_X0Q
Cc1ccnc(n1)S(=O)(=O)N  5EH5_XCZ
CCOc1ccc(cc1)CC(=O)O  5FNJ_YI6
c1cc(ccc1Cc2[n-]nnn2)Cl  5FNG_YIE
c1cc(c(cc1OCc2n[n-]nn2)Cl)Cl  5FNI_YIH
c1cc(ccc1CCN)S(=O)(=O)N  2NNG_ZYX
